Year,Locality,Suburb,State,Postcode,Employed,Unemployed
2016,Morago NSW 2710,Morago,NSW,2710,19,0
2016,Morangarell NSW 2666,Morangarell,NSW,2666,28,0
2016,Morans Crossing NSW 2550,Morans Crossing,NSW,2550,28,0
2016,Moree NSW 2400,Moree,NSW,2400,3914,278
2016,Morisset NSW 2264,Morisset,NSW,2264,853,98
2016,Morisset Park NSW 2264,Morisset Park,NSW,2264,319,20
2016,Morning Bay NSW 2105,Morning Bay,NSW,2105,14,0
2016,Mororo NSW 2469,Mororo,NSW,2469,45,0
2016,Morpeth NSW 2321,Morpeth,NSW,2321,598,29
2016,Mortdale NSW 2223,Mortdale,NSW,2223,5407,292
2016,Mortlake (NSW) NSW 2137,Mortlake,NSW,2137,591,19
2016,Morton NSW 2538,Morton,NSW,2538,93,5
2016,Mortons Creek NSW 2446,Mortons Creek,NSW,2446,134,0
2016,Morts Estate NSW 2790,Morts Estate,NSW,2790,222,27
2016,Morundah NSW 2700,Morundah,NSW,2700,33,0
2016,Moruya NSW 2537,Moruya,NSW,2537,1477,99
2016,Moruya Heads NSW 2537,Moruya Heads,NSW,2537,403,26
2016,Morven (Glen Innes Severn - NSW) NSW 2370,Morven,NSW,2370,0,0
2016,Morven (Greater Hume Shire - NSW) NSW 2370,Morven,NSW,2370,71,0
2016,Mosman NSW 2088,Mosman,NSW,2088,14007,568
2016,Moss Vale NSW 2577,Moss Vale,NSW,2577,3722,146
2016,Mossgiel NSW 2878,Mossgiel,NSW,2878,27,0
2016,Mossy Point NSW 2537,Mossy Point,NSW,2537,247,13
2016,Moto NSW 2426,Moto,NSW,2426,53,4
2016,Moulamein NSW 2733,Moulamein,NSW,2733,208,0
2016,Mount Adrah NSW 2729,Mount Adrah,NSW,2729,15,0
2016,Mount Annan NSW 2567,Mount Annan,NSW,2567,6263,299
2016,Mount Aquila NSW 2820,Mount Aquila,NSW,2820,0,0
2016,Mount Arthur NSW 2820,Mount Arthur,NSW,2820,72,0
2016,Mount Austin NSW 2650,Mount Austin,NSW,2650,1451,160
2016,Mount Burrell NSW 2484,Mount Burrell,NSW,2484,64,9
2016,Mount Colah NSW 2079,Mount Colah,NSW,2079,3875,157
2016,Mount Collins NSW 2794,Mount Collins,NSW,2794,6,0
2016,Mount Cooper (NSW) NSW 2631,Mount Cooper,NSW,2631,0,0
2016,Mount Darragh NSW 2632,Mount Darragh,NSW,2632,16,0
2016,Mount David NSW 2795,Mount David,NSW,2795,18,0
2016,Mount Dee NSW 2320,Mount Dee,NSW,2320,5,0
2016,Mount Druitt NSW 2770,Mount Druitt,NSW,2770,6209,735
2016,Mount Elliot (NSW) NSW 2250,Mount Elliot,NSW,2250,84,4
2016,Mount Fairy NSW 2580,Mount Fairy,NSW,2580,101,0
2016,Mount Foster NSW 2824,Mount Foster,NSW,2824,0,0
2016,Mount Frome NSW 2850,Mount Frome,NSW,2850,61,0
2016,Mount George (NSW) NSW 2424,Mount George,NSW,2424,95,19
2016,Mount Harris NSW 2824,Mount Harris,NSW,2824,14,3
2016,Mount Hope (NSW) NSW 2877,Mount Hope,NSW,2877,8,0
2016,Mount Horeb NSW 2729,Mount Horeb,NSW,2729,12,0
2016,Mount Hunter NSW 2570,Mount Hunter,NSW,2570,379,19
2016,Mount Hutton (NSW) NSW 2290,Mount Hutton,NSW,2290,1492,99
2016,Mount Irvine NSW 2786,Mount Irvine,NSW,2786,5,0
2016,Mount Keira NSW 2500,Mount Keira,NSW,2500,807,42
2016,Mount Kembla NSW 2526,Mount Kembla,NSW,2526,543,22
2016,Mount Kingiman NSW 2539,Mount Kingiman,NSW,2539,4,0
2016,Mount Knowles NSW 2850,Mount Knowles,NSW,2850,25,0
2016,Mount Kuring-Gai NSW 2080,Mount Kuring-Gai,NSW,2080,869,38
2016,Mount Lambie NSW 2790,Mount Lambie,NSW,2790,44,0
2016,Mount Lewis NSW 2190,Mount Lewis,NSW,2190,417,41
2016,Mount Lindsey NSW 2575,Mount Lindsey,NSW,2575,0,0
2016,Mount Marsden NSW 2849,Mount Marsden,NSW,2849,29,0
2016,Mount Marsh NSW 2469,Mount Marsh,NSW,2469,0,0
2016,Mount Mitchell NSW 2365,Mount Mitchell,NSW,2365,40,6
2016,Mount Murray NSW 2577,Mount Murray,NSW,2577,25,3
2016,Mount Olive (Oberon - NSW) NSW 2330,Mount Olive,NSW,2330,9,0
2016,Mount Olive (Singleton - NSW) NSW 2330,Mount Olive,NSW,2330,75,0
2016,Mount Ousley NSW 2519,Mount Ousley,NSW,2519,746,43
2016,Mount Panorama NSW 2795,Mount Panorama,NSW,2795,47,0
2016,Mount Pleasant (NSW) NSW 2519,Mount Pleasant,NSW,2519,661,29
2016,Mount Pritchard NSW 2170,Mount Pritchard,NSW,2170,3610,438
2016,Mount Rankin NSW 2795,Mount Rankin,NSW,2795,196,0
2016,Mount Rivers NSW 2311,Mount Rivers,NSW,2311,25,0
2016,Mount Riverview NSW 2774,Mount Riverview,NSW,2774,1494,68
2016,Mount Royal NSW 2330,Mount Royal,NSW,2330,10,0
2016,Mount Russell NSW 2360,Mount Russell,NSW,2360,47,0
2016,Mount Saint Thomas NSW 2500,Mount Saint Thomas,NSW,2500,682,48
2016,Mount Seaview NSW 2446,Mount Seaview,NSW,2446,8,0
2016,Mount Tenandra NSW 2828,Mount Tenandra,NSW,2828,12,0
2016,Mount Thorley NSW 2330,Mount Thorley,NSW,2330,27,0
2016,Mount Tomah NSW 2758,Mount Tomah,NSW,2758,32,0
2016,Mount Vernon NSW 2178,Mount Vernon,NSW,2178,616,20
2016,Mount Victoria NSW 2786,Mount Victoria,NSW,2786,415,34
2016,Mount View NSW 2325,Mount View,NSW,2325,50,0
2016,Mount Vincent NSW 2323,Mount Vincent,NSW,2323,177,11
2016,Mount Warning NSW 2484,Mount Warning,NSW,2484,14,8
2016,Mount Warrigal NSW 2528,Mount Warrigal,NSW,2528,1790,200
2016,Mount Werong NSW 2787,Mount Werong,NSW,2787,0,0
2016,Mount White NSW 2250,Mount White,NSW,2250,92,0
2016,Mount Wilson NSW 2786,Mount Wilson,NSW,2786,22,4
2016,Mountain Creek (NSW) NSW 2644,Mountain Creek,NSW,2644,28,0
2016,Mountain Lagoon NSW 2758,Mountain Lagoon,NSW,2758,35,0
2016,Mountain Top NSW 2480,Mountain Top,NSW,2480,25,0
2016,Mountain View (NSW) NSW 2460,Mountain View,NSW,2460,67,0
2016,Mourquong NSW 2739,Mourquong,NSW,2739,39,0
2016,Mowbray Park NSW 2571,Mowbray Park,NSW,2571,36,0
2016,Mozart NSW 2787,Mozart,NSW,2787,16,0
2016,Mudgee NSW 2850,Mudgee,NSW,2850,4636,287
2016,Mulbring NSW 2323,Mulbring,NSW,2323,259,16
2016,Mulgoa NSW 2745,Mulgoa,NSW,2745,920,40
2016,Mulgrave (NSW) NSW 2756,Mulgrave,NSW,2756,49,0
2016,Mulguthrie NSW 2877,Mulguthrie,NSW,2877,0,0
2016,Muli Muli NSW 2476,Muli Muli,NSW,2476,0,12
2016,Mulla NSW 2825,Mulla,NSW,2825,5,0
2016,Mulla Creek NSW 2352,Mulla Creek,NSW,2352,48,0
2016,Mullaley NSW 2379,Mullaley,NSW,2379,77,4
2016,Mullamuddy NSW 2850,Mullamuddy,NSW,2850,24,0
2016,Mullaway NSW 2456,Mullaway,NSW,2456,238,22
2016,Mullengandra NSW 2644,Mullengandra,NSW,2644,65,0
2016,Mullengudgery NSW 2825,Mullengudgery,NSW,2825,31,0
2016,Mullion NSW 2582,Mullion,NSW,2582,58,0
2016,Mullion Creek NSW 2800,Mullion Creek,NSW,2800,271,11
2016,Mulloon NSW 2622,Mulloon,NSW,2622,71,0
2016,Mullumbimby NSW 2482,Mullumbimby,NSW,2482,1397,104
2016,Mullumbimby Creek NSW 2482,Mullumbimby Creek,NSW,2482,215,18
2016,Mulwala NSW 2647,Mulwala,NSW,2647,869,36
2016,Mulyandry NSW 2871,Mulyandry,NSW,2871,25,0
2016,Mumbil NSW 2820,Mumbil,NSW,2820,90,14
2016,Mumblebone Plain NSW 2824,Mumblebone Plain,NSW,2824,14,0
2016,Mumbulla Mountain NSW 2550,Mumbulla Mountain,NSW,2550,0,0
2016,Mummel NSW 2580,Mummel,NSW,2580,60,0
2016,Mummulgum NSW 2469,Mummulgum,NSW,2469,35,3
2016,Mundamia NSW 2540,Mundamia,NSW,2540,30,4
2016,Mundarlo NSW 2729,Mundarlo,NSW,2729,30,0
2016,Munderoo NSW 2653,Munderoo,NSW,2653,24,0
2016,Mundongo NSW 2720,Mundongo,NSW,2720,120,0
2016,Mungay Creek NSW 2440,Mungay Creek,NSW,2440,33,0
2016,Munghorn NSW 2850,Munghorn,NSW,2850,0,0
2016,Mungindi (NSW) NSW 2406,Mungindi,NSW,2406,239,22
2016,Mungo NSW 2715,Mungo,NSW,2715,0,0
2016,Mungo Brush NSW 2423,Mungo Brush,NSW,2423,0,0
2016,Munni NSW 2420,Munni,NSW,2420,10,0
2016,Munyabla NSW 2658,Munyabla,NSW,2658,25,0
2016,Murga NSW 2864,Murga,NSW,2864,34,0
2016,Murrah NSW 2546,Murrah,NSW,2546,18,0
2016,Murrami NSW 2705,Murrami,NSW,2705,109,4
2016,Murrawombie NSW 2825,Murrawombie,NSW,2825,4,0
2016,Murray Downs NSW 2734,Murray Downs,NSW,2734,130,0
2016,Murray Gorge NSW 2642,Murray Gorge,NSW,2642,0,0
2016,Murrays Beach NSW 2281,Murrays Beach,NSW,2281,269,13
2016,Murrays Run NSW 2325,Murrays Run,NSW,2325,72,0
2016,Murrengenburg NSW 2622,Murrengenburg,NSW,2622,0,0
2016,Murrin Bridge NSW 2672,Murrin Bridge,NSW,2672,0,6
2016,Murringo NSW 2586,Murringo,NSW,2586,168,8
2016,Murrulebale NSW 2652,Murrulebale,NSW,2652,20,0
2016,Murrumbateman NSW 2582,Murrumbateman,NSW,2582,1747,58
2016,Murrumbo NSW 2849,Murrumbo,NSW,2849,0,0
2016,Murrumbucca NSW 2630,Murrumbucca,NSW,2630,48,0
2016,Murrumburrah NSW 2587,Murrumburrah,NSW,2587,57,0
2016,Murrurundi NSW 2338,Murrurundi,NSW,2338,375,29
2016,Murulla NSW 2337,Murulla,NSW,2337,14,0
2016,Murwillumbah NSW 2484,Murwillumbah,NSW,2484,2584,203
2016,Muscle Creek NSW 2333,Muscle Creek,NSW,2333,179,5
2016,Muswellbrook NSW 2333,Muswellbrook,NSW,2333,4863,521
2016,Mutawintji NSW 2880,Mutawintji,NSW,2880,21,0
2016,Muttama NSW 2722,Muttama,NSW,2722,60,4
2016,Myall Creek NSW 2403,Myall Creek,NSW,2403,20,0
2016,Myall Lake NSW 2423,Myall Lake,NSW,2423,0,0
2016,Myall Park (NSW) NSW 2681,Myall Park,NSW,2681,93,0
2016,Myalla (NSW) NSW 2630,Myalla,NSW,2630,0,0
2016,Mylestom NSW 2454,Mylestom,NSW,2454,139,4
2016,Mylneford NSW 2460,Mylneford,NSW,2460,33,3
2016,Myocum NSW 2481,Myocum,NSW,2481,434,30
2016,Myola (NSW) NSW 2540,Myola,NSW,2540,25,0
2016,Myrtle Creek (NSW) NSW 2469,Myrtle Creek,NSW,2469,32,0
2016,Myrtle Mountain NSW 2550,Myrtle Mountain,NSW,2550,31,0
2016,Myrtle Park NSW 2713,Myrtle Park,NSW,2713,19,0
2016,Myrtleville NSW 2580,Myrtleville,NSW,2580,46,0
2016,Mystery Bay NSW 2546,Mystery Bay,NSW,2546,58,3
2016,Myuna Bay NSW 2264,Myuna Bay,NSW,2264,7,0
2016,Nabiac NSW 2312,Nabiac,NSW,2312,460,49
2016,Nadgee NSW 2551,Nadgee,NSW,2551,0,0
2016,Nambucca Heads NSW 2448,Nambucca Heads,NSW,2448,1650,216
2016,Namoi River NSW 2346,Namoi River,NSW,2346,22,5
2016,Nana Glen NSW 2450,Nana Glen,NSW,2450,477,41
2016,Nangus NSW 2722,Nangus,NSW,2722,96,4
2016,Nanima NSW 2582,Nanima,NSW,2582,103,0
2016,Napier Lane NSW 2379,Napier Lane,NSW,2379,11,0
2016,Napoleon Reef NSW 2795,Napoleon Reef,NSW,2795,68,3
2016,Naradhan NSW 2669,Naradhan,NSW,2669,51,0
2016,Narara NSW 2250,Narara,NSW,2250,3919,253
2016,Narellan NSW 2567,Narellan,NSW,2567,1766,95
2016,Narellan Vale NSW 2567,Narellan Vale,NSW,2567,3833,195
2016,Naremburn NSW 2065,Naremburn,NSW,2065,3263,118
2016,Narone Creek NSW 2325,Narone Creek,NSW,2325,12,0
2016,Narooma NSW 2546,Narooma,NSW,2546,831,55
2016,Narrabarba NSW 2551,Narrabarba,NSW,2551,9,0
2016,Narrabeen NSW 2101,Narrabeen,NSW,2101,4046,110
2016,Narrabri NSW 2390,Narrabri,NSW,2390,3406,210
2016,Narraburra NSW 2666,Narraburra,NSW,2666,33,0
2016,Narran Lake NSW 2839,Narran Lake,NSW,2839,0,0
2016,Narrandera NSW 2700,Narrandera,NSW,2700,1650,117
2016,Narrangullen NSW 2582,Narrangullen,NSW,2582,11,0
2016,Narrawa NSW 2583,Narrawa,NSW,2583,52,4
2016,Narrawallee NSW 2539,Narrawallee,NSW,2539,468,33
2016,Narraweena NSW 2099,Narraweena,NSW,2099,2990,108
2016,Narromine NSW 2821,Narromine,NSW,2821,1862,153
2016,Narwee NSW 2209,Narwee,NSW,2209,2341,219
2016,Nashdale NSW 2800,Nashdale,NSW,2800,202,5
2016,Nashua NSW 2479,Nashua,NSW,2479,128,0
2016,Nattai NSW 2570,Nattai,NSW,2570,29,0
2016,Naughtons Gap NSW 2470,Naughtons Gap,NSW,2470,43,4
2016,Neath NSW 2326,Neath,NSW,2326,119,28
2016,Nebea NSW 2829,Nebea,NSW,2829,4,0
2016,Neilrex NSW 2831,Neilrex,NSW,2831,31,0
2016,Nelligen NSW 2536,Nelligen,NSW,2536,153,11
2016,Nelson (Bega Valley - NSW) NSW 2765,Nelson,NSW,2765,0,0
2016,Nelson (The Hills Shire - NSW) NSW 2765,Nelson,NSW,2765,239,3
2016,Nelson Bay (NSW) NSW 2315,Nelson Bay,NSW,2315,2382,205
2016,Nelsons Plains NSW 2324,Nelsons Plains,NSW,2324,181,6
2016,Nelungaloo NSW 2876,Nelungaloo,NSW,2876,26,0
2016,Nemingha NSW 2340,Nemingha,NSW,2340,355,15
2016,Nericon NSW 2680,Nericon,NSW,2680,157,8
2016,Neringla NSW 2622,Neringla,NSW,2622,12,0
2016,Nerong NSW 2423,Nerong,NSW,2423,22,3
2016,Nerriga NSW 2622,Nerriga,NSW,2622,39,0
2016,Nerrigundah NSW 2545,Nerrigundah,NSW,2545,13,0
2016,Nethercote NSW 2549,Nethercote,NSW,2549,158,11
2016,Neurea NSW 2820,Neurea,NSW,2820,62,0
2016,Neutral Bay NSW 2089,Neutral Bay,NSW,2089,6354,244
2016,Never Never NSW 2453,Never Never,NSW,2453,0,0
2016,Nevertire NSW 2826,Nevertire,NSW,2826,88,3
2016,Neville NSW 2799,Neville,NSW,2799,125,7
2016,New Berrima NSW 2577,New Berrima,NSW,2577,272,9
2016,New Brighton NSW 2483,New Brighton,NSW,2483,141,6
2016,New Buildings NSW 2550,New Buildings,NSW,2550,20,0
2016,New Italy NSW 2472,New Italy,NSW,2472,70,0
2016,New Lambton NSW 2305,New Lambton,NSW,2305,4819,292
2016,New Lambton Heights NSW 2305,New Lambton Heights,NSW,2305,1247,65
2016,New Mexico NSW 2346,New Mexico,NSW,2346,18,0
2016,New Park NSW 2474,New Park,NSW,2474,54,0
2016,New Valley NSW 2365,New Valley,NSW,2365,14,0
2016,Newbold NSW 2460,Newbold,NSW,2460,0,0
2016,Newbridge (NSW) NSW 2795,Newbridge,NSW,2795,80,5
2016,Newcastle NSW 2300,Newcastle,NSW,2300,1553,85
2016,Newcastle East NSW 2300,Newcastle East,NSW,2300,509,34
2016,Newcastle West NSW 2302,Newcastle West,NSW,2302,308,38
2016,Newee Creek NSW 2447,Newee Creek,NSW,2447,172,16
2016,Newington (NSW) NSW 2127,Newington,NSW,2127,2927,133
2016,Newnes NSW 2790,Newnes,NSW,2790,0,0
2016,Newnes Plateau NSW 2790,Newnes Plateau,NSW,2790,0,0
2016,Newport (NSW) NSW 2106,Newport,NSW,2106,4942,169
2016,Newrybar NSW 2479,Newrybar,NSW,2479,228,7
2016,Newstead (NSW) NSW 2360,Newstead,NSW,2360,11,0
2016,Newton Boyd NSW 2370,Newton Boyd,NSW,2370,5,0
2016,Newtown (NSW) NSW 2042,Newtown,NSW,2042,9357,449
2016,Niagara Park NSW 2250,Niagara Park,NSW,2250,1325,92
2016,Niangala NSW 2354,Niangala,NSW,2354,80,0
2016,Niemur NSW 2733,Niemur,NSW,2733,21,0
2016,Nightcap NSW 2480,Nightcap,NSW,2480,0,0
2016,Nimbin NSW 2480,Nimbin,NSW,2480,420,76
2016,Nimmitabel NSW 2631,Nimmitabel,NSW,2631,126,8
2016,Nimmo NSW 2628,Nimmo,NSW,2628,9,0
2016,Nobbys Creek NSW 2484,Nobbys Creek,NSW,2484,124,3
2016,Nombi NSW 2379,Nombi,NSW,2379,19,0
2016,Noona NSW 2835,Noona,NSW,2835,3,0
2016,Noorong NSW 2732,Noorong,NSW,2732,11,0
2016,Nooroo NSW 2415,Nooroo,NSW,2415,22,3
2016,Norah Head NSW 2263,Norah Head,NSW,2263,509,36
2016,Noraville NSW 2263,Noraville,NSW,2263,1243,93
2016,Nords Wharf NSW 2281,Nords Wharf,NSW,2281,418,20
2016,Normanhurst NSW 2076,Normanhurst,NSW,2076,2466,113
2016,North Albury NSW 2640,North Albury,NSW,2640,2387,244
2016,North Arm (NSW) NSW 2484,North Arm,NSW,2484,46,4
2016,North Arm Cove NSW 2324,North Arm Cove,NSW,2324,147,13
2016,North Avoca NSW 2260,North Avoca,NSW,2260,1144,48
2016,North Balgowlah NSW 2093,North Balgowlah,NSW,2093,1766,64
2016,North Batemans Bay NSW 2536,North Batemans Bay,NSW,2536,214,14
2016,North Boambee Valley NSW 2450,North Boambee Valley,NSW,2450,733,27
2016,North Bondi NSW 2026,North Bondi,NSW,2026,4961,185
2016,North Bourke NSW 2840,North Bourke,NSW,2840,123,4
2016,North Brother NSW 2443,North Brother,NSW,2443,0,0
2016,North Casino NSW 2470,North Casino,NSW,2470,461,30
2016,North Curl Curl NSW 2099,North Curl Curl,NSW,2099,2001,63
2016,North Dorrigo NSW 2453,North Dorrigo,NSW,2453,82,8
2016,North Epping NSW 2121,North Epping,NSW,2121,2256,95
2016,North Gosford NSW 2250,North Gosford,NSW,2250,1674,149
2016,North Haven (NSW) NSW 2443,North Haven,NSW,2443,453,53
2016,North Lambton NSW 2299,North Lambton,NSW,2299,1491,174
2016,North Lismore NSW 2480,North Lismore,NSW,2480,281,42
2016,North Macksville NSW 2447,North Macksville,NSW,2447,197,23
2016,North Macquarie NSW 2527,North Macquarie,NSW,2527,15,0
2016,North Manly NSW 2100,North Manly,NSW,2100,1568,72
2016,North Narooma NSW 2546,North Narooma,NSW,2546,206,7
2016,North Narrabeen NSW 2101,North Narrabeen,NSW,2101,3071,96
2016,North Nowra NSW 2541,North Nowra,NSW,2541,2383,132
2016,North Parramatta NSW 2151,North Parramatta,NSW,2151,6113,504
2016,North Richmond NSW 2754,North Richmond,NSW,2754,2285,116
2016,North Rocks NSW 2151,North Rocks,NSW,2151,3798,174
2016,North Rothbury NSW 2335,North Rothbury,NSW,2335,423,19
2016,North Ryde NSW 2113,North Ryde,NSW,2113,5181,277
2016,North Shore (NSW) NSW 2444,North Shore,NSW,2444,163,8
2016,North St Marys NSW 2760,North St Marys,NSW,2760,1360,185
2016,North Star NSW 2408,North Star,NSW,2408,111,0
2016,North Strathfield NSW 2137,North Strathfield,NSW,2137,2563,159
2016,North Sydney NSW 2060,North Sydney,NSW,2060,4636,197
2016,North Tamworth NSW 2340,North Tamworth,NSW,2340,2158,121
2016,North Tumbulgum NSW 2490,North Tumbulgum,NSW,2490,116,9
2016,North Turramurra NSW 2074,North Turramurra,NSW,2074,1521,55
2016,North Wagga Wagga NSW 2650,North Wagga Wagga,NSW,2650,363,26
2016,North Wahroonga NSW 2076,North Wahroonga,NSW,2076,965,40
2016,North Willoughby NSW 2068,North Willoughby,NSW,2068,1960,95
2016,North Wollongong NSW 2500,North Wollongong,NSW,2500,1186,210
2016,North Woodburn NSW 2471,North Woodburn,NSW,2471,32,3
2016,North Yalgogrin NSW 2671,North Yalgogrin,NSW,2671,24,0
2016,North Yeoval NSW 2868,North Yeoval,NSW,2868,32,0
2016,Northangera NSW 2622,Northangera,NSW,2622,10,0
2016,Northbridge (NSW) NSW 2063,Northbridge,NSW,2063,2885,118
2016,Northmead NSW 2152,Northmead,NSW,2152,5415,294
2016,Northwood (NSW) NSW 2066,Northwood,NSW,2066,428,20
2016,Norway NSW 2787,Norway,NSW,2787,26,0
2016,Nowendoc NSW 2354,Nowendoc,NSW,2354,76,0
2016,Nowley NSW 2386,Nowley,NSW,2386,29,0
2016,Nowra NSW 2541,Nowra,NSW,2541,2706,366
2016,Nowra Hill NSW 2540,Nowra Hill,NSW,2540,704,32
2016,Nubba NSW 2587,Nubba,NSW,2587,45,0
2016,Nulkaba NSW 2325,Nulkaba,NSW,2325,371,8
2016,Nullamanna NSW 2360,Nullamanna,NSW,2360,70,3
2016,Nullica NSW 2551,Nullica,NSW,2551,5,0
2016,Nullo Mountain NSW 2849,Nullo Mountain,NSW,2849,9,0
2016,Numbaa NSW 2540,Numbaa,NSW,2540,56,0
2016,Number One NSW 2424,Number One,NSW,2424,0,0
2016,Numbla Vale NSW 2628,Numbla Vale,NSW,2628,25,0
2016,Numbugga NSW 2550,Numbugga,NSW,2550,54,3
2016,Numeralla NSW 2630,Numeralla,NSW,2630,110,7
2016,Numinbah NSW 2484,Numinbah,NSW,2484,45,0
2016,Numulgi NSW 2480,Numulgi,NSW,2480,110,0
2016,Nunderi NSW 2484,Nunderi,NSW,2484,309,12
2016,Nundle NSW 2340,Nundle,NSW,2340,159,17
2016,Nungatta NSW 2551,Nungatta,NSW,2551,0,0
2016,Nungatta South NSW 2551,Nungatta South,NSW,2551,0,0
2016,Nurenmerenmong NSW 2649,Nurenmerenmong,NSW,2649,3,0
2016,Nymagee NSW 2831,Nymagee,NSW,2831,51,4
2016,Nymboida NSW 2460,Nymboida,NSW,2460,95,23
2016,Nyngan NSW 2825,Nyngan,NSW,2825,912,56
2016,Nyora (NSW) NSW 2646,Nyora,NSW,2646,3,0
2016,Nyrang Creek NSW 2804,Nyrang Creek,NSW,2804,11,0
2016,O'Connell (NSW) NSW 2795,O'Connell,NSW,2795,282,9
2016,Oak Flats NSW 2529,Oak Flats,NSW,2529,2812,207
2016,Oakdale (NSW) NSW 2570,Oakdale,NSW,2570,905,53
2016,Oakey Park NSW 2790,Oakey Park,NSW,2790,141,9
2016,Oakhampton NSW 2320,Oakhampton,NSW,2320,59,3
2016,Oakhampton Heights NSW 2320,Oakhampton Heights,NSW,2320,68,11
2016,Oakhurst (NSW) NSW 2761,Oakhurst,NSW,2761,3378,242
2016,Oaklands NSW 2646,Oaklands,NSW,2646,143,9
2016,Oakville NSW 2765,Oakville,NSW,2765,1014,28
2016,Oakwood (NSW) NSW 2360,Oakwood,NSW,2360,72,4
2016,Oallen NSW 2622,Oallen,NSW,2622,46,0
2016,Oatlands (NSW) NSW 2117,Oatlands,NSW,2117,2634,144
2016,Oatley NSW 2223,Oatley,NSW,2223,5170,226
2016,Oban NSW 2365,Oban,NSW,2365,3,0
2016,Obanvale NSW 2330,Obanvale,NSW,2330,3,0
2016,Oberne Creek NSW 2650,Oberne Creek,NSW,2650,36,0
2016,Oberon NSW 2787,Oberon,NSW,2787,1337,103
2016,Obley NSW 2868,Obley,NSW,2868,43,0
2016,Ocean Shores NSW 2483,Ocean Shores,NSW,2483,2196,192
2016,Ogunbil NSW 2340,Ogunbil,NSW,2340,76,12
2016,Old Adaminaby NSW 2629,Old Adaminaby,NSW,2629,14,0
2016,Old Bar NSW 2430,Old Bar,NSW,2430,1517,135
2016,Old Bonalbo NSW 2469,Old Bonalbo,NSW,2469,24,0
2016,Old Erowal Bay NSW 2540,Old Erowal Bay,NSW,2540,370,40
2016,Old Grevillia NSW 2474,Old Grevillia,NSW,2474,20,3
2016,Old Guildford NSW 2161,Old Guildford,NSW,2161,847,99
2016,Old Junee NSW 2652,Old Junee,NSW,2652,136,7
2016,Old Mill NSW 2369,Old Mill,NSW,2369,4,0
2016,Old Station NSW 2440,Old Station,NSW,2440,18,0
2016,Old Toongabbie NSW 2146,Old Toongabbie,NSW,2146,1540,82
2016,Olinda (NSW) NSW 2849,Olinda,NSW,2849,9,0
2016,Olney NSW 2325,Olney,NSW,2325,0,0
2016,Omadale NSW 2337,Omadale,NSW,2337,0,0
2016,One Mile (NSW) NSW 2316,One Mile,NSW,2316,170,11
2016,One Tree NSW 2711,One Tree,NSW,2711,11,0
2016,Oolong NSW 2581,Oolong,NSW,2581,32,0
2016,Ooma NSW 2871,Ooma,NSW,2871,25,0
2016,Ootha NSW 2875,Ootha,NSW,2875,32,0
2016,Ophir NSW 2800,Ophir,NSW,2800,63,10
2016,Oran Park NSW 2570,Oran Park,NSW,2570,2410,69
2016,Orange NSW 2800,Orange,NSW,2800,16633,1160
2016,Orange Grove (NSW) NSW 2380,Orange Grove,NSW,2380,10,0
2016,Orangeville NSW 2570,Orangeville,NSW,2570,658,24
2016,Orchard Hills NSW 2748,Orchard Hills,NSW,2748,998,48
2016,Orient Point NSW 2540,Orient Point,NSW,2540,173,20
2016,Orton Park NSW 2795,Orton Park,NSW,2795,6,0
2016,Osborne (NSW) NSW 2656,Osborne,NSW,2656,10,0
2016,Osterley (NSW) NSW 2324,Osterley,NSW,2324,66,0
2016,Oswald NSW 2321,Oswald,NSW,2321,50,0
2016,Otford NSW 2508,Otford,NSW,2508,206,5
2016,Oura NSW 2650,Oura,NSW,2650,103,7
2016,Ourimbah NSW 2258,Ourimbah,NSW,2258,2011,111
2016,Ournie NSW 2640,Ournie,NSW,2640,21,6
2016,Owens Gap NSW 2337,Owens Gap,NSW,2337,30,0
2016,Oxford Falls NSW 2100,Oxford Falls,NSW,2100,55,0
2016,Oxley (Balranald - NSW) NSW 2824,Oxley,NSW,2824,19,0
2016,Oxley (Warren - NSW) NSW 2824,Oxley,NSW,2824,0,0
2016,Oxley Island NSW 2430,Oxley Island,NSW,2430,127,6
2016,Oxley Park NSW 2760,Oxley Park,NSW,2760,1318,129
2016,Oxley Vale NSW 2340,Oxley Vale,NSW,2340,1531,125
2016,Oyster Bay NSW 2225,Oyster Bay,NSW,2225,2814,86
2016,Oyster Cove (NSW) NSW 2318,Oyster Cove,NSW,2318,27,11
2016,Packsaddle NSW 2880,Packsaddle,NSW,2880,57,0
2016,Paddington (NSW) NSW 2021,Paddington,NSW,2021,7618,264
2016,Paddys Flat (Kyogle - NSW) NSW 2632,Paddys Flat,NSW,2632,3,0
2016,Paddys Flat (Snowy Monaro Regional - NSW) NSW 2632,Paddys Flat,NSW,2632,0,0
2016,Paddys River (Snowy Valleys - NSW) NSW 2577,Paddys River,NSW,2577,9,0
2016,Paddys River (Wingecarribee - NSW) NSW 2577,Paddys River,NSW,2577,17,0
2016,Padstow NSW 2211,Padstow,NSW,2211,6089,448
2016,Padstow Heights NSW 2211,Padstow Heights,NSW,2211,1639,70
2016,Pagans Flat NSW 2469,Pagans Flat,NSW,2469,0,0
2016,Pages Creek NSW 2337,Pages Creek,NSW,2337,0,0
2016,Pages River NSW 2338,Pages River,NSW,2338,0,0
2016,Pagewood NSW 2035,Pagewood,NSW,2035,1751,75
2016,Palarang NSW 2632,Palarang,NSW,2632,26,0
